Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-01 00:00:00+00:00,72.80094909667969,73.17496490478516,72.80094909667969,73.0576171875,73.0576171875,0
2024-01-01 01:00:00+00:00,73.05747985839844,73.30946350097656,72.96321105957031,73.30097198486328,73.30097198486328,1586720
2024-01-01 02:00:00+00:00,73.30370330810547,73.35000610351562,73.19251251220703,73.25080871582031,73.25080871582031,0
2024-01-01 03:00:00+00:00,73.25102996826172,73.25102996826172,72.65940856933594,72.71089935302734,72.71089935302734,0
2024-01-01 04:00:00+00:00,72.71417236328125,72.78453063964844,72.41644287109375,72.48838806152344,72.48838806152344,1685792
2024-01-01 05:00:00+00:00,72.50360870361328,72.65269470214844,72.2520980834961,72.2520980834961,72.2520980834961,307968
2024-01-01 06:00:00+00:00,72.2530746459961,72.81011962890625,72.2530746459961,72.81011962890625,72.81011962890625,1637504
2024-01-01 07:00:00+00:00,72.81587982177734,73.21461486816406,72.81587982177734,73.20796203613281,73.20796203613281,0
2024-01-01 08:00:00+00:00,73.20597076416016,73.22029876708984,73.08047485351562,73.21157836914062,73.21157836914062,0
2024-01-01 09:00:00+00:00,73.21258544921875,73.44866180419922,73.21258544921875,73.34416198730469,73.34416198730469,0
2024-01-01 10:00:00+00:00,73.34541320800781,73.41913604736328,73.33978271484375,73.40386962890625,73.40386962890625,0
2024-01-01 11:00:00+00:00,73.40152740478516,73.41132354736328,73.18077087402344,73.27413940429688,73.27413940429688,0
2024-01-01 12:00:00+00:00,73.26992797851562,73.4803695678711,73.2648696899414,73.37036895751953,73.37036895751953,0
2024-01-01 13:00:00+00:00,73.36834716796875,73.65723419189453,73.26126098632812,73.63965606689453,73.63965606689453,0
2024-01-01 14:00:00+00:00,73.64263916015625,73.6571273803711,73.30318450927734,73.34599304199219,73.34599304199219,0
2024-01-01 15:00:00+00:00,73.3487319946289,73.73377227783203,73.3487319946289,73.73360443115234,73.73360443115234,0
2024-01-01 16:00:00+00:00,73.73318481445312,73.73318481445312,73.47127532958984,73.58658599853516,73.58658599853516,0
2024-01-01 17:00:00+00:00,73.58474731445312,73.68445587158203,73.54693603515625,73.67891693115234,73.67891693115234,0
2024-01-01 18:00:00+00:00,73.68290710449219,74.07008361816406,73.68290710449219,74.03187561035156,74.03187561035156,1317328
2024-01-01 19:00:00+00:00,74.05838012695312,74.27164459228516,74.05339050292969,74.17825317382812,74.17825317382812,5792192
2024-01-01 20:00:00+00:00,74.1784896850586,74.3941650390625,74.1784896850586,74.23896026611328,74.23896026611328,192736
2024-01-01 21:00:00+00:00,74.2372817993164,74.26299285888672,74.03885650634766,74.22532653808594,74.22532653808594,0
2024-01-01 22:00:00+00:00,74.25566864013672,74.3961181640625,74.15267944335938,74.3961181640625,74.3961181640625,0
2024-01-01 23:00:00+00:00,74.39761352539062,74.73192596435547,74.39761352539062,74.73192596435547,74.73192596435547,0
2024-01-02 00:00:00+00:00,74.72974395751953,75.29179382324219,74.6861343383789,75.29179382324219,75.29179382324219,13298000
2024-01-02 01:00:00+00:00,75.3083724975586,75.80821990966797,74.94410705566406,75.09554290771484,75.09554290771484,17241312
2024-01-02 02:00:00+00:00,75.0901870727539,75.2855224609375,75.04368591308594,75.22664642333984,75.22664642333984,5577280
2024-01-02 03:00:00+00:00,75.23511505126953,75.31520080566406,75.01490783691406,75.17363739013672,75.17363739013672,1401632
2024-01-02 04:00:00+00:00,75.17354583740234,75.1854019165039,75.05178833007812,75.05178833007812,75.05178833007812,1471136
2024-01-02 05:00:00+00:00,75.05368041992188,75.20844268798828,74.78494262695312,74.78677368164062,74.78677368164062,1386752
2024-01-02 06:00:00+00:00,74.7901840209961,74.88666534423828,74.66844177246094,74.78440856933594,74.78440856933594,2677632
2024-01-02 07:00:00+00:00,74.77714538574219,74.98483276367188,74.73178100585938,74.79228210449219,74.79228210449219,8279744
2024-01-02 08:00:00+00:00,74.78131866455078,75.45011138916016,74.70780944824219,75.44818115234375,75.44818115234375,9259328
2024-01-02 09:00:00+00:00,75.43724060058594,75.46821594238281,75.19131469726562,75.25394439697266,75.25394439697266,4618624
2024-01-02 10:00:00+00:00,75.2561264038086,75.30821228027344,75.02538299560547,75.22489929199219,75.22489929199219,5347520
2024-01-02 11:00:00+00:00,75.23320770263672,75.3399658203125,74.71533203125,74.87028503417969,74.87028503417969,5313888
2024-01-02 12:00:00+00:00,74.86888885498047,74.96073150634766,74.49529266357422,74.4970703125,74.4970703125,5222560
2024-01-02 13:00:00+00:00,74.48699951171875,74.83399200439453,74.4650650024414,74.7037353515625,74.7037353515625,4004768
2024-01-02 14:00:00+00:00,74.72161102294922,74.72161102294922,73.50719451904297,73.52670288085938,73.52670288085938,13171552
2024-01-02 15:00:00+00:00,73.5351333618164,73.68555450439453,73.33051300048828,73.53748321533203,73.53748321533203,10396800
2024-01-02 16:00:00+00:00,73.5342788696289,73.56490325927734,73.1636734008789,73.46878814697266,73.46878814697266,6993696
2024-01-02 17:00:00+00:00,73.46775817871094,73.46775817871094,73.06146240234375,73.19908905029297,73.19908905029297,6530432
2024-01-02 18:00:00+00:00,73.19828796386719,73.27406311035156,73.09659576416016,73.23696899414062,73.23696899414062,0
2024-01-02 19:00:00+00:00,73.22716522216797,73.39302062988281,73.06710052490234,73.15217590332031,73.15217590332031,0
2024-01-02 20:00:00+00:00,73.15668487548828,73.42172241210938,73.07653045654297,73.07653045654297,73.07653045654297,0
2024-01-02 21:00:00+00:00,73.07240295410156,73.07240295410156,72.70101928710938,72.95993041992188,72.95993041992188,9841728
2024-01-02 22:00:00+00:00,72.96158599853516,73.14216613769531,72.9573974609375,73.13871002197266,73.13871002197266,1330144
2024-01-02 23:00:00+00:00,73.13265228271484,73.28256225585938,72.9075927734375,72.98341369628906,72.98341369628906,848160
2024-01-03 00:00:00+00:00,73.0130386352539,73.3165283203125,73.00543212890625,73.23410034179688,73.23410034179688,0
2024-01-03 01:00:00+00:00,73.23594665527344,73.47838592529297,73.22525787353516,73.47563171386719,73.47563171386719,0
2024-01-03 02:00:00+00:00,73.47630310058594,73.57327270507812,73.28497314453125,73.30602264404297,73.30602264404297,0
2024-01-03 03:00:00+00:00,73.28673553466797,73.29039764404297,73.11775970458984,73.16657257080078,73.16657257080078,0
2024-01-03 04:00:00+00:00,73.17034149169922,73.42387390136719,73.17034149169922,73.23949432373047,73.23949432373047,0
2024-01-03 05:00:00+00:00,73.23699188232422,73.34736633300781,73.21727752685547,73.30111694335938,73.30111694335938,0
2024-01-03 06:00:00+00:00,73.30000305175781,73.41531372070312,73.28845977783203,73.3541259765625,73.3541259765625,0
2024-01-03 07:00:00+00:00,73.35494232177734,73.56453704833984,73.08364868164062,73.09169006347656,73.09169006347656,0
2024-01-03 08:00:00+00:00,73.08672332763672,73.26292419433594,73.08672332763672,73.23432159423828,73.23432159423828,0
2024-01-03 09:00:00+00:00,73.31816864013672,73.50005340576172,73.31753540039062,73.4253158569336,73.4253158569336,0
2024-01-03 10:00:00+00:00,73.42620086669922,73.49055480957031,73.04425811767578,73.1031494140625,73.1031494140625,0
2024-01-03 11:00:00+00:00,73.10214233398438,73.12447357177734,71.87000274658203,71.88776397705078,71.88776397705078,22646528
2024-01-03 12:00:00+00:00,71.93238067626953,71.93238067626953,63.047882080078125,65.6826171875,65.6826171875,245672000
2024-01-03 13:00:00+00:00,65.6795654296875,65.81590270996094,64.4866714477539,64.5334701538086,64.5334701538086,56130176
2024-01-03 14:00:00+00:00,64.55738830566406,64.89448547363281,64.25617218017578,64.89448547363281,64.89448547363281,23917632
2024-01-03 15:00:00+00:00,64.90247344970703,65.8690414428711,64.90247344970703,65.83940124511719,65.83940124511719,22694080
2024-01-03 16:00:00+00:00,65.86958312988281,66.11997985839844,65.51363372802734,65.58134460449219,65.58134460449219,24853184
2024-01-03 17:00:00+00:00,65.58403778076172,65.58403778076172,65.07794189453125,65.13492584228516,65.13492584228516,4743616
2024-01-03 18:00:00+00:00,65.1489028930664,65.39830017089844,64.87258911132812,64.87258911132812,64.87258911132812,12167552
2024-01-03 19:00:00+00:00,64.873779296875,65.53478240966797,64.84784698486328,65.09654235839844,65.09654235839844,6572096
2024-01-03 20:00:00+00:00,65.09893798828125,65.51544189453125,65.0484390258789,65.51544189453125,65.51544189453125,5693312
2024-01-03 21:00:00+00:00,65.50882720947266,65.81615447998047,65.38451385498047,65.81613159179688,65.81613159179688,0
2024-01-03 22:00:00+00:00,65.81086730957031,65.81086730957031,65.30044555664062,65.397705078125,65.397705078125,1812800
2024-01-03 23:00:00+00:00,65.40625762939453,65.40625762939453,65.13188934326172,65.30168914794922,65.30168914794922,7692672
2024-01-04 00:00:00+00:00,65.30128479003906,65.66771697998047,65.30128479003906,65.56653594970703,65.56653594970703,7787840
2024-01-04 01:00:00+00:00,65.56584930419922,65.58192443847656,65.0627670288086,65.10464477539062,65.10464477539062,3339648
2024-01-04 02:00:00+00:00,65.10464477539062,65.75772857666016,65.06881713867188,65.75772857666016,65.75772857666016,8078400
2024-01-04 03:00:00+00:00,65.75565338134766,65.86099243164062,65.22715759277344,65.22856140136719,65.22856140136719,7214272
2024-01-04 04:00:00+00:00,65.22502136230469,65.62071990966797,65.19781494140625,65.62071990966797,65.62071990966797,4476928
2024-01-04 05:00:00+00:00,65.62077331542969,65.73908233642578,65.47725677490234,65.62293243408203,65.62293243408203,1684160
2024-01-04 06:00:00+00:00,65.62742614746094,65.76781463623047,65.57273864746094,65.71346282958984,65.71346282958984,2381952
2024-01-04 07:00:00+00:00,65.71237182617188,65.83153533935547,65.16971588134766,65.16971588134766,65.16971588134766,10344512
2024-01-04 08:00:00+00:00,65.17377471923828,65.19992065429688,64.81940460205078,65.09028625488281,65.09028625488281,12096960
2024-01-04 09:00:00+00:00,65.08506774902344,65.38321685791016,65.04811096191406,65.37507629394531,65.37507629394531,1158784
2024-01-04 10:00:00+00:00,65.36775970458984,65.36775970458984,64.92682647705078,65.29336547851562,65.29336547851562,10349696
2024-01-04 11:00:00+00:00,65.29533386230469,65.35796356201172,65.11044311523438,65.24749755859375,65.24749755859375,0
2024-01-04 12:00:00+00:00,65.24754333496094,65.49601745605469,65.15929412841797,65.49601745605469,65.49601745605469,0
2024-01-04 13:00:00+00:00,65.48986053466797,65.6404037475586,65.3364028930664,65.62451171875,65.62451171875,0
2024-01-04 14:00:00+00:00,65.62023162841797,66.15494537353516,65.54902648925781,66.15494537353516,66.15494537353516,0
2024-01-04 15:00:00+00:00,66.15814971923828,66.58871459960938,66.11526489257812,66.45298767089844,66.45298767089844,0
2024-01-04 16:00:00+00:00,66.4516372680664,66.4516372680664,65.9605484008789,66.1194839477539,66.1194839477539,0
2024-01-04 17:00:00+00:00,66.12321472167969,66.39517211914062,66.05929565429688,66.27864074707031,66.27864074707031,0
2024-01-04 18:00:00+00:00,66.278564453125,66.46846771240234,66.20745849609375,66.44497680664062,66.44497680664062,0
2024-01-04 19:00:00+00:00,66.4481430053711,66.63554382324219,66.26666259765625,66.28439331054688,66.28439331054688,0
