Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-01 00:00:00+00:00,31.678102493286133,31.966028213500977,31.678102493286133,31.929574966430664,31.929574966430664,0
2024-01-01 01:00:00+00:00,31.929574966430664,32.051063537597656,31.901573181152344,32.01074981689453,32.01074981689453,0
2024-01-01 02:00:00+00:00,32.01448440551758,32.03243637084961,31.861669540405273,31.881200790405273,31.881200790405273,0
2024-01-01 03:00:00+00:00,31.881200790405273,31.881200790405273,31.500913619995117,31.518199920654297,31.518199920654297,2907600
2024-01-01 04:00:00+00:00,31.51908302307129,31.562889099121094,31.343217849731445,31.400089263916016,31.400089263916016,2882944
2024-01-01 05:00:00+00:00,31.4025936126709,31.41534996032715,31.20335578918457,31.20335578918457,31.20335578918457,1987624
2024-01-01 06:00:00+00:00,31.190824508666992,31.339197158813477,31.173051834106445,31.309165954589844,31.309165954589844,2602040
2024-01-01 07:00:00+00:00,31.30963134765625,31.454391479492188,31.30963134765625,31.422801971435547,31.422801971435547,0
2024-01-01 08:00:00+00:00,31.421741485595703,31.607830047607422,31.41999053955078,31.59484100341797,31.59484100341797,0
2024-01-01 09:00:00+00:00,31.5966854095459,31.785459518432617,31.573270797729492,31.763959884643555,31.763959884643555,0
2024-01-01 10:00:00+00:00,31.763084411621094,31.799898147583008,31.583274841308594,31.685836791992188,31.685836791992188,1137480
2024-01-01 11:00:00+00:00,31.686691284179688,31.848188400268555,31.686691284179688,31.848188400268555,31.848188400268555,462192
2024-01-01 12:00:00+00:00,31.859697341918945,32.01631164550781,31.859697341918945,31.978336334228516,31.978336334228516,396592
2024-01-01 13:00:00+00:00,31.97686004638672,32.01213455200195,31.91592025756836,31.96881103515625,31.96881103515625,0
2024-01-01 14:00:00+00:00,31.970979690551758,32.00029373168945,31.86713218688965,31.945417404174805,31.945417404174805,0
2024-01-01 15:00:00+00:00,31.945436477661133,32.232330322265625,31.945436477661133,32.232330322265625,32.232330322265625,658312
2024-01-01 16:00:00+00:00,32.23248291015625,32.400543212890625,32.18206024169922,32.400543212890625,32.400543212890625,199584
2024-01-01 17:00:00+00:00,32.39967727661133,32.524112701416016,32.38168716430664,32.47979736328125,32.47979736328125,264568
2024-01-01 18:00:00+00:00,32.48124313354492,33.39065170288086,32.48124313354492,33.152618408203125,33.152618408203125,7839992
2024-01-01 19:00:00+00:00,33.21047592163086,33.45136260986328,33.101802825927734,33.384742736816406,33.384742736816406,837152
2024-01-01 20:00:00+00:00,33.38475799560547,33.472103118896484,33.157379150390625,33.21516036987305,33.21516036987305,0
2024-01-01 21:00:00+00:00,33.239654541015625,33.241127014160156,33.08698272705078,33.142086029052734,33.142086029052734,1022992
2024-01-01 22:00:00+00:00,33.15504837036133,33.16398620605469,33.08766555786133,33.133296966552734,33.133296966552734,0
2024-01-01 23:00:00+00:00,33.13265609741211,33.39543914794922,33.13265609741211,33.33633804321289,33.33633804321289,0
2024-01-02 00:00:00+00:00,33.3397216796875,33.57740020751953,33.24024200439453,33.57740020751953,33.57740020751953,1393312
2024-01-02 01:00:00+00:00,33.58053970336914,33.82455825805664,33.58053970336914,33.75246810913086,33.75246810913086,1871720
2024-01-02 02:00:00+00:00,33.75441360473633,33.89901351928711,33.75441360473633,33.854366302490234,33.854366302490234,607920
2024-01-02 03:00:00+00:00,33.85722351074219,33.85722351074219,33.67430114746094,33.7083854675293,33.7083854675293,0
2024-01-02 04:00:00+00:00,33.709190368652344,33.855308532714844,33.62712860107422,33.853057861328125,33.853057861328125,0
2024-01-02 05:00:00+00:00,33.85932540893555,33.879390716552734,33.608150482177734,33.63066101074219,33.63066101074219,0
